#data for Fig. 3(a)
#rms dynamics for effective model. See SM for more details.

#Parameters: J_perp = 500t, J_parallel = 0.

#tau: evolution time

#Delta_rms: root-mean-square of Delta = (x1 - x2)/2
#Delta_std: standard error on Delta_rms estimated from sampling 

#X_rms: root-mean-square of X = (x1 + x2)/2
#norm: norm of wave function (should be 1 always)

tau 	  X_rms	 	 norm
18.9250000 0.4251729 1.0000000
18.9500000 0.4254404 1.0000000
18.9750000 0.4262789 1.0000000
19.0000000 0.4265458 1.0000000
19.0250000 0.4273847 1.0000000
19.0500000 0.4276512 1.0000000
19.0750000 0.4284902 1.0000000
19.1000000 0.4287566 1.0000000
19.1250000 0.4295955 1.0000000
19.1500000 0.4298621 1.0000000
19.1750000 0.4307004 1.0000000
19.2000000 0.4309676 1.0000000
19.2250000 0.4318051 1.0000000
19.2500000 0.4320732 1.0000000
19.2750000 0.4329095 1.0000000
19.3000000 0.4331787 1.0000000
19.3250000 0.4340136 1.0000000
19.3500000 0.4342843 1.0000000
19.3750000 0.4351174 1.0000000
19.4000000 0.4353899 1.0000000
19.4250000 0.4362210 1.0000000
19.4500000 0.4364955 1.0000000
19.4750000 0.4373243 1.0000000
19.5000000 0.4376011 1.0000000
19.5250000 0.4384273 1.0000000
19.5500000 0.4387068 1.0000000
19.5750000 0.4395301 1.0000000
19.6000000 0.4398124 1.0000000
19.6250000 0.4406326 1.0000000
19.6500000 0.4409181 1.0000000
19.6750000 0.4417348 1.0000000
19.7000000 0.4420237 1.0000000
19.7250000 0.4428368 1.0000000
19.7500000 0.4431294 1.0000000
19.7750000 0.4439385 1.0000000
19.8000000 0.4442350 1.0000000
19.8250000 0.4450400 1.0000000
19.8500000 0.4453407 1.0000000
19.8750000 0.4461412 1.0000000
19.9000000 0.4464463 1.0000000
19.9250000 0.4472421 1.0000000
19.9500000 0.4475520 1.0000000
19.9750000 0.4483428 1.0000000
20.0000000 0.4486576 1.0000000
20.0250000 0.4494433 1.0000000
20.0500000 0.4497632 1.0000000
20.0750000 0.4505435 1.0000000
20.1000000 0.4508688 1.0000000
20.1250000 0.4516435 1.0000000
20.1500000 0.4519743 1.0000000
20.1750000 0.4527432 1.0000000
20.2000000 0.4530799 1.0000000
20.2250000 0.4538428 1.0000000
20.2500000 0.4541853 1.0000000
20.2750000 0.4549420 1.0000000
20.3000000 0.4552908 1.0000000
20.3250000 0.4560411 1.0000000
20.3500000 0.4563962 1.0000000
20.3750000 0.4571399 1.0000000
20.4000000 0.4575016 1.0000000
20.4250000 0.4582385 1.0000000
20.4500000 0.4586069 1.0000000
20.4750000 0.4593369 1.0000000
20.5000000 0.4597121 1.0000000
20.5250000 0.4604351 1.0000000
20.5500000 0.4608173 1.0000000
20.5750000 0.4615331 1.0000000
20.6000000 0.4619225 1.0000000
20.6250000 0.4626309 1.0000000
20.6500000 0.4630275 1.0000000
20.6750000 0.4637285 1.0000000
20.7000000 0.4641325 1.0000000
20.7250000 0.4648259 1.0000000
20.7500000 0.4652374 1.0000000
20.7750000 0.4659231 1.0000000
20.8000000 0.4663423 1.0000000
20.8250000 0.4670201 1.0000000
20.8500000 0.4674470 1.0000000
20.8750000 0.4681169 1.0000000
20.9000000 0.4685517 1.0000000
20.9250000 0.4692135 1.0000000
20.9500000 0.4696562 1.0000000
20.9750000 0.4703100 1.0000000
21.0000000 0.4707607 1.0000000
21.0250000 0.4714063 1.0000000
21.0500000 0.4718650 1.0000000
21.0750000 0.4725024 1.0000000
21.1000000 0.4729693 1.0000000
21.1250000 0.4735984 1.0000000
21.1500000 0.4740734 1.0000000
21.1750000 0.4746942 1.0000000
21.2000000 0.4751774 1.0000000
21.2250000 0.4757899 1.0000000
21.2500000 0.4762813 1.0000000
21.2750000 0.4768854 1.0000000
21.3000000 0.4773850 1.0000000
21.3250000 0.4779807 1.0000000
21.3500000 0.4784887 1.0000000
21.3750000 0.4790759 1.0000000
21.4000000 0.4795921 1.0000000
21.4250000 0.4801710 1.0000000
21.4500000 0.4806955 1.0000000
21.4750000 0.4812660 1.0000000
21.5000000 0.4817987 1.0000000
21.5250000 0.4823608 1.0000000
21.5500000 0.4829017 1.0000000
21.5750000 0.4834555 1.0000000
21.6000000 0.4840046 1.0000000
21.6250000 0.4845501 1.0000000
21.6500000 0.4851073 1.0000000
21.6750000 0.4856445 1.0000000
21.7000000 0.4862098 1.0000000
21.7250000 0.4867389 1.0000000
21.7500000 0.4873122 1.0000000
21.7750000 0.4878331 1.0000000
21.8000000 0.4884144 1.0000000
21.8250000 0.4889272 1.0000000
21.8500000 0.4895164 1.0000000
21.8750000 0.4900213 1.0000000
21.9000000 0.4906183 1.0000000
21.9250000 0.4911152 1.0000000
21.9500000 0.4917199 1.0000000
21.9750000 0.4922090 1.0000000
22.0000000 0.4928214 1.0000000
22.0250000 0.4933028 1.0000000
22.0500000 0.4939226 1.0000000
22.0750000 0.4943964 1.0000000
22.1000000 0.4950237 1.0000000
22.1250000 0.4954900 1.0000000
22.1500000 0.4961245 1.0000000
22.1750000 0.4965835 1.0000000
22.2000000 0.4972252 1.0000000
22.2250000 0.4976769 1.0000000
22.2500000 0.4983256 1.0000000
22.2750000 0.4987702 1.0000000
22.3000000 0.4994258 1.0000000
22.3250000 0.4998635 1.0000000
22.3500000 0.5005258 1.0000000
22.3750000 0.5009567 1.0000000
22.4000000 0.5016256 1.0000000
22.4250000 0.5020498 1.0000000
22.4500000 0.5027251 1.0000000
22.4750000 0.5031429 1.0000000
22.5000000 0.5038245 1.0000000
22.5250000 0.5042359 1.0000000
22.5500000 0.5049235 1.0000000
22.5750000 0.5053289 1.0000000
22.6000000 0.5060224 1.0000000
22.6250000 0.5064218 1.0000000
22.6500000 0.5071210 1.0000000
22.6750000 0.5075146 1.0000000
22.7000000 0.5082194 1.0000000
22.7250000 0.5086074 1.0000000
22.7500000 0.5093175 1.0000000
22.7750000 0.5097002 1.0000000
22.8000000 0.5104153 1.0000000
22.8250000 0.5107929 1.0000000
22.8500000 0.5115130 1.0000000
22.8750000 0.5118855 1.0000000
22.9000000 0.5126103 1.0000000
22.9250000 0.5129782 1.0000000
22.9500000 0.5137075 1.0000000
22.9750000 0.5140707 1.0000000
23.0000000 0.5148043 1.0000000
23.0250000 0.5151633 1.0000000
23.0500000 0.5159009 1.0000000
23.0750000 0.5162558 1.0000000
23.1000000 0.5169972 1.0000000
23.1250000 0.5173482 1.0000000
23.1500000 0.5180933 1.0000000
23.1750000 0.5184407 1.0000000
23.2000000 0.5191891 1.0000000
23.2250000 0.5195331 1.0000000
23.2500000 0.5202847 1.0000000
23.2750000 0.5206254 1.0000000
23.3000000 0.5213800 1.0000000
23.3250000 0.5217178 1.0000000
23.3500000 0.5224750 1.0000000
23.3750000 0.5228101 1.0000000
23.4000000 0.5235697 1.0000000
23.4250000 0.5239023 1.0000000
23.4500000 0.5246642 1.0000000
23.4750000 0.5249946 1.0000000
23.5000000 0.5257584 1.0000000
23.5250000 0.5260868 1.0000000
23.5500000 0.5268523 1.0000000
23.5750000 0.5271790 1.0000000
23.6000000 0.5279459 1.0000000
23.6250000 0.5282711 1.0000000
23.6500000 0.5290393 1.0000000
23.6750000 0.5293632 1.0000000
23.7000000 0.5301324 1.0000000
23.7250000 0.5304553 1.0000000
23.7500000 0.5312252 1.0000000
23.7750000 0.5315474 1.0000000
23.8000000 0.5323178 1.0000000
23.8250000 0.5326394 1.0000000
23.8500000 0.5334101 1.0000000
23.8750000 0.5337314 1.0000000
23.9000000 0.5345021 1.0000000
23.9250000 0.5348233 1.0000000
23.9500000 0.5355938 1.0000000
23.9750000 0.5359153 1.0000000
24.0000000 0.5366853 1.0000000
24.0250000 0.5370072 1.0000000
24.0500000 0.5377765 1.0000000
24.0750000 0.5380990 1.0000000
24.1000000 0.5388674 1.0000000
24.1250000 0.5391908 1.0000000
24.1500000 0.5399580 1.0000000
24.1750000 0.5402826 1.0000000
24.2000000 0.5410484 1.0000000
24.2250000 0.5413744 1.0000000
24.2500000 0.5421385 1.0000000
24.2750000 0.5424661 1.0000000
24.3000000 0.5432283 1.0000000
24.3250000 0.5435577 1.0000000
24.3500000 0.5443179 1.0000000
24.3750000 0.5446493 1.0000000
24.4000000 0.5454072 1.0000000
24.4250000 0.5457409 1.0000000
24.4500000 0.5464962 1.0000000
24.4750000 0.5468324 1.0000000
24.5000000 0.5475850 1.0000000
24.5250000 0.5479239 1.0000000
24.5500000 0.5486735 1.0000000
24.5750000 0.5490153 1.0000000
24.6000000 0.5497618 1.0000000
24.6250000 0.5501066 1.0000000
24.6500000 0.5508498 1.0000000
24.6750000 0.5511979 1.0000000
24.7000000 0.5519375 1.0000000
24.7250000 0.5522892 1.0000000
24.7500000 0.5530250 1.0000000
24.7750000 0.5533803 1.0000000
24.8000000 0.5541122 1.0000000
24.8250000 0.5544714 1.0000000
24.8500000 0.5551992 1.0000000
24.8750000 0.5555625 1.0000000
24.9000000 0.5562859 1.0000000
24.9250000 0.5566534 1.0000000
24.9500000 0.5573724 1.0000000
24.9750000 0.5577443 1.0000000
25.0000000 0.5584587 1.0000000
25.0250000 0.5588351 1.0000000
25.0500000 0.5595447 1.0000000
25.0750000 0.5599259 1.0000000
25.1000000 0.5606305 1.0000000
25.1250000 0.5610165 1.0000000
25.1500000 0.5617160 1.0000000
25.1750000 0.5621071 1.0000000
25.2000000 0.5628013 1.0000000
25.2250000 0.5631976 1.0000000
25.2500000 0.5638864 1.0000000
25.2750000 0.5642879 1.0000000
25.3000000 0.5649712 1.0000000
25.3250000 0.5653782 1.0000000
25.3500000 0.5660559 1.0000000
25.3750000 0.5664684 1.0000000
25.4000000 0.5671403 1.0000000
25.4250000 0.5675585 1.0000000
25.4500000 0.5682245 1.0000000
25.4750000 0.5686484 1.0000000
25.5000000 0.5693084 1.0000000
25.5250000 0.5697383 1.0000000
25.5500000 0.5703922 1.0000000
25.5750000 0.5708280 1.0000000
25.6000000 0.5714758 1.0000000
25.6250000 0.5719177 1.0000000
25.6500000 0.5725591 1.0000000
25.6750000 0.5730072 1.0000000
25.7000000 0.5736423 1.0000000
25.7250000 0.5740965 1.0000000
25.7500000 0.5747252 1.0000000
25.7750000 0.5751858 1.0000000
25.8000000 0.5758080 1.0000000
25.8250000 0.5762749 1.0000000
25.8500000 0.5768906 1.0000000
25.8750000 0.5773638 1.0000000
25.9000000 0.5779729 1.0000000
25.9250000 0.5784527 1.0000000
25.9500000 0.5790551 1.0000000
25.9750000 0.5795414 1.0000000
26.0000000 0.5801372 1.0000000
26.0250000 0.5806299 1.0000000
26.0500000 0.5812190 1.0000000
26.0750000 0.5817183 1.0000000
26.1000000 0.5823007 1.0000000
26.1250000 0.5828065 1.0000000
26.1500000 0.5833822 1.0000000
26.1750000 0.5838946 1.0000000
26.2000000 0.5844635 1.0000000
26.2250000 0.5849825 1.0000000
26.2500000 0.5855446 1.0000000
26.2750000 0.5860702 1.0000000
26.3000000 0.5866256 1.0000000
26.3250000 0.5871577 1.0000000
26.3500000 0.5877065 1.0000000
26.3750000 0.5882451 1.0000000
26.4000000 0.5887872 1.0000000
26.4250000 0.5893323 1.0000000
26.4500000 0.5898677 1.0000000
26.4750000 0.5904193 1.0000000
26.5000000 0.5909481 1.0000000
26.5250000 0.5915062 1.0000000
26.5500000 0.5920283 1.0000000
26.5750000 0.5925928 1.0000000
26.6000000 0.5931084 1.0000000
26.6250000 0.5936793 1.0000000
26.6500000 0.5941884 1.0000000
26.6750000 0.5947655 1.0000000
26.7000000 0.5952682 1.0000000
26.7250000 0.5958516 1.0000000
26.7500000 0.5963479 1.0000000
26.7750000 0.5969374 1.0000000
26.8000000 0.5974274 1.0000000
26.8250000 0.5980230 1.0000000
26.8500000 0.5985069 1.0000000
26.8750000 0.5991085 1.0000000
26.9000000 0.5995862 1.0000000
26.9250000 0.6001937 1.0000000
26.9500000 0.6006653 1.0000000
26.9750000 0.6012786 1.0000000
27.0000000 0.6017444 1.0000000
27.0250000 0.6023634 1.0000000
27.0500000 0.6028234 1.0000000
27.0750000 0.6034480 1.0000000
27.1000000 0.6039022 1.0000000
27.1250000 0.6045323 1.0000000
27.1500000 0.6049809 1.0000000
27.1750000 0.6056164 1.0000000
27.2000000 0.6060595 1.0000000
27.2250000 0.6067002 1.0000000
27.2500000 0.6071380 1.0000000
27.2750000 0.6077838 1.0000000
27.3000000 0.6082164 1.0000000
27.3250000 0.6088672 1.0000000
27.3500000 0.6092947 1.0000000
27.3750000 0.6099503 1.0000000
27.4000000 0.6103729 1.0000000
27.4250000 0.6110332 1.0000000
27.4500000 0.6114510 1.0000000
27.4750000 0.6121159 1.0000000
27.5000000 0.6125290 1.0000000
27.5250000 0.6131983 1.0000000
27.5500000 0.6136069 1.0000000
27.5750000 0.6142804 1.0000000
27.6000000 0.6146848 1.0000000
27.6250000 0.6153623 1.0000000
27.6500000 0.6157625 1.0000000
27.6750000 0.6164439 1.0000000
27.7000000 0.6168401 1.0000000
27.7250000 0.6175253 1.0000000
27.7500000 0.6179177 1.0000000
27.7750000 0.6186064 1.0000000
27.8000000 0.6189951 1.0000000
27.8250000 0.6196873 1.0000000
27.8500000 0.6200725 1.0000000
27.8750000 0.6207679 1.0000000
27.9000000 0.6211498 1.0000000
27.9250000 0.6218482 1.0000000
27.9500000 0.6222270 1.0000000
27.9750000 0.6229283 1.0000000
28.0000000 0.6233041 1.0000000
28.0250000 0.6240081 1.0000000
28.0500000 0.6243812 1.0000000
28.0750000 0.6250876 1.0000000
28.1000000 0.6254582 1.0000000
28.1250000 0.6261669 1.0000000
28.1500000 0.6265350 1.0000000
28.1750000 0.6272459 1.0000000
28.2000000 0.6276119 1.0000000
28.2250000 0.6283246 1.0000000
28.2500000 0.6286886 1.0000000
28.2750000 0.6294030 1.0000000
28.3000000 0.6297652 1.0000000
28.3250000 0.6304812 1.0000000
28.3500000 0.6308418 1.0000000
28.3750000 0.6315591 1.0000000
28.4000000 0.6319183 1.0000000
28.4250000 0.6326367 1.0000000
28.4500000 0.6329947 1.0000000
28.4750000 0.6337141 1.0000000
28.5000000 0.6340711 1.0000000
28.5250000 0.6347911 1.0000000
28.5500000 0.6351473 1.0000000
28.5750000 0.6358679 1.0000000
28.6000000 0.6362235 1.0000000
28.6250000 0.6369444 1.0000000
28.6500000 0.6372996 1.0000000
28.6750000 0.6380207 1.0000000
28.7000000 0.6383756 1.0000000
28.7250000 0.6390967 1.0000000
28.7500000 0.6394516 1.0000000
28.7750000 0.6401723 1.0000000
28.8000000 0.6405274 1.0000000
28.8250000 0.6412478 1.0000000
28.8500000 0.6416032 1.0000000
28.8750000 0.6423229 1.0000000
28.9000000 0.6426789 1.0000000
28.9250000 0.6433978 1.0000000
28.9500000 0.6437545 1.0000000
28.9750000 0.6444723 1.0000000
29.0000000 0.6448301 1.0000000
29.0250000 0.6455467 1.0000000
29.0500000 0.6459055 1.0000000
29.0750000 0.6466207 1.0000000
29.1000000 0.6469809 1.0000000
29.1250000 0.6476945 1.0000000
29.1500000 0.6480562 1.0000000
29.1750000 0.6487680 1.0000000
29.2000000 0.6491313 1.0000000
29.2250000 0.6498412 1.0000000
29.2500000 0.6502064 1.0000000
29.2750000 0.6509142 1.0000000
29.3000000 0.6512814 1.0000000
29.3250000 0.6519869 1.0000000
29.3500000 0.6523563 1.0000000
29.3750000 0.6530593 1.0000000
29.4000000 0.6534312 1.0000000
29.4250000 0.6541314 1.0000000
29.4500000 0.6545059 1.0000000
29.4750000 0.6552033 1.0000000
29.5000000 0.6555805 1.0000000
29.5250000 0.6562750 1.0000000
29.5500000 0.6566550 1.0000000
29.5750000 0.6573464 1.0000000
29.6000000 0.6577294 1.0000000
29.6250000 0.6584175 1.0000000
29.6500000 0.6588037 1.0000000
29.6750000 0.6594883 1.0000000
29.7000000 0.6598779 1.0000000
29.7250000 0.6605589 1.0000000
29.7500000 0.6609520 1.0000000
29.7750000 0.6616293 1.0000000
29.8000000 0.6620259 1.0000000
29.8250000 0.6626994 1.0000000
29.8500000 0.6630998 1.0000000
29.8750000 0.6637692 1.0000000
29.9000000 0.6641735 1.0000000
29.9250000 0.6648389 1.0000000
29.9500000 0.6652471 1.0000000
29.9750000 0.6659082 1.0000000
30.0000000 0.6663206 1.0000000
30.0250000 0.6669773 1.0000000
30.0500000 0.6673939 1.0000000
30.0750000 0.6680462 1.0000000
30.1000000 0.6684672 1.0000000
30.1250000 0.6691149 1.0000000
30.1500000 0.6695403 1.0000000
30.1750000 0.6701833 1.0000000
30.2000000 0.6706132 1.0000000
30.2250000 0.6712514 1.0000000
30.2500000 0.6716860 1.0000000
30.2750000 0.6723194 1.0000000
30.3000000 0.6727587 1.0000000
30.3250000 0.6733871 1.0000000
30.3500000 0.6738313 1.0000000
30.3750000 0.6744546 1.0000000
30.4000000 0.6749037 1.0000000
30.4250000 0.6755219 1.0000000
30.4500000 0.6759759 1.0000000
30.4750000 0.6765889 1.0000000
30.5000000 0.6770480 1.0000000
30.5250000 0.6776557 1.0000000
30.5500000 0.6781199 1.0000000
30.5750000 0.6787223 1.0000000
30.6000000 0.6791917 1.0000000
30.6250000 0.6797887 1.0000000
30.6500000 0.6802633 1.0000000
30.6750000 0.6808549 1.0000000
30.7000000 0.6813347 1.0000000
30.7250000 0.6819209 1.0000000
30.7500000 0.6824060 1.0000000
30.7750000 0.6829867 1.0000000
30.8000000 0.6834771 1.0000000
30.8250000 0.6840523 1.0000000
30.8500000 0.6845480 1.0000000
30.8750000 0.6851177 1.0000000
30.9000000 0.6856188 1.0000000
30.9250000 0.6861829 1.0000000
30.9500000 0.6866894 1.0000000
30.9750000 0.6872479 1.0000000
31.0000000 0.6877597 1.0000000
31.0250000 0.6883127 1.0000000
31.0500000 0.6888299 1.0000000
31.0750000 0.6893773 1.0000000
31.1000000 0.6898999 1.0000000
31.1250000 0.6904417 1.0000000
31.1500000 0.6909697 1.0000000
31.1750000 0.6915059 1.0000000
31.2000000 0.6920394 1.0000000
31.2250000 0.6925700 1.0000000
31.2500000 0.6931088 1.0000000
31.2750000 0.6936339 1.0000000
31.3000000 0.6941780 1.0000000
31.3250000 0.6946976 1.0000000
31.3500000 0.6952470 1.0000000
31.3750000 0.6957612 1.0000000
31.4000000 0.6963158 1.0000000
31.4250000 0.6968245 1.0000000
31.4500000 0.6973844 1.0000000
31.4750000 0.6978878 1.0000000
31.5000000 0.6984527 1.0000000
31.5250000 0.6989508 1.0000000
31.5500000 0.6995209 1.0000000
31.5750000 0.7000137 1.0000000
31.6000000 0.7005888 1.0000000
31.6250000 0.7010764 1.0000000
31.6500000 0.7016565 1.0000000
31.6750000 0.7021390 1.0000000
31.7000000 0.7027240 1.0000000
31.7250000 0.7032014 1.0000000
31.7500000 0.7037912 1.0000000
31.7750000 0.7042636 1.0000000
31.8000000 0.7048582 1.0000000
31.8250000 0.7053257 1.0000000
31.8500000 0.7059250 1.0000000
31.8750000 0.7063877 1.0000000
31.9000000 0.7069915 1.0000000
31.9250000 0.7074495 1.0000000
31.9500000 0.7080579 1.0000000
31.9750000 0.7085112 1.0000000
32.0000000 0.7091239 1.0000000
32.0250000 0.7095727 1.0000000
32.0500000 0.7101897 1.0000000
32.0750000 0.7106341 1.0000000
32.1000000 0.7112553 1.0000000
32.1250000 0.7116954 1.0000000
32.1500000 0.7123206 1.0000000
32.1750000 0.7127565 1.0000000
32.2000000 0.7133857 1.0000000
32.2250000 0.7138175 1.0000000
32.2500000 0.7144505 1.0000000
32.2750000 0.7148783 1.0000000
32.3000000 0.7155150 1.0000000
32.3250000 0.7159390 1.0000000
32.3500000 0.7165793 1.0000000
32.3750000 0.7169996 1.0000000
32.4000000 0.7176434 1.0000000
32.4250000 0.7180601 1.0000000
32.4500000 0.7187072 1.0000000
32.4750000 0.7191204 1.0000000
32.5000000 0.7197707 1.0000000
32.5250000 0.7201806 1.0000000
32.5500000 0.7208339 1.0000000
32.5750000 0.7212407 1.0000000
32.6000000 0.7218969 1.0000000
32.6250000 0.7223007 1.0000000
32.6500000 0.7229596 1.0000000
32.6750000 0.7233605 1.0000000
32.7000000 0.7240221 1.0000000
32.7250000 0.7244202 1.0000000
32.7500000 0.7250842 1.0000000
32.7750000 0.7254798 1.0000000
32.8000000 0.7261461 1.0000000
32.8250000 0.7265393 1.0000000
32.8500000 0.7272078 1.0000000
32.8750000 0.7275987 1.0000000
32.9000000 0.7282691 1.0000000
32.9250000 0.7286579 1.0000000
32.9500000 0.7293302 1.0000000
32.9750000 0.7297171 1.0000000
33.0000000 0.7303910 1.0000000
33.0250000 0.7307761 1.0000000
33.0500000 0.7314515 1.0000000
33.0750000 0.7318350 1.0000000
33.1000000 0.7325118 1.0000000
33.1250000 0.7328937 1.0000000
33.1500000 0.7335717 1.0000000
33.1750000 0.7339524 1.0000000
33.2000000 0.7346314 1.0000000
33.2250000 0.7350109 1.0000000
33.2500000 0.7356908 1.0000000
33.2750000 0.7360694 1.0000000
33.3000000 0.7367500 1.0000000
33.3250000 0.7371277 1.0000000
33.3500000 0.7378088 1.0000000
33.3750000 0.7381859 1.0000000
33.4000000 0.7388674 1.0000000
33.4250000 0.7392440 1.0000000
33.4500000 0.7399257 1.0000000
33.4750000 0.7403019 1.0000000
33.5000000 0.7409837 1.0000000
33.5250000 0.7413598 1.0000000
33.5500000 0.7420414 1.0000000
33.5750000 0.7424175 1.0000000
33.6000000 0.7430988 1.0000000
33.6250000 0.7434751 1.0000000
33.6500000 0.7441560 1.0000000
33.6750000 0.7445326 1.0000000
33.7000000 0.7452129 1.0000000
33.7250000 0.7455900 1.0000000
33.7500000 0.7462695 1.0000000
33.7750000 0.7466473 1.0000000
33.8000000 0.7473258 1.0000000
33.8250000 0.7477044 1.0000000
33.8500000 0.7483818 1.0000000
33.8750000 0.7487614 1.0000000
33.9000000 0.7494376 1.0000000
33.9250000 0.7498183 1.0000000
33.9500000 0.7504931 1.0000000
33.9750000 0.7508751 1.0000000
34.0000000 0.7515483 1.0000000
34.0250000 0.7519317 1.0000000
34.0500000 0.7526032 1.0000000
34.0750000 0.7529882 1.0000000
34.1000000 0.7536579 1.0000000
34.1250000 0.7540446 1.0000000
34.1500000 0.7547123 1.0000000
34.1750000 0.7551009 1.0000000
34.2000000 0.7557664 1.0000000
34.2250000 0.7561570 1.0000000
34.2500000 0.7568202 1.0000000
34.2750000 0.7572130 1.0000000
34.3000000 0.7578738 1.0000000
34.3250000 0.7582688 1.0000000
34.3500000 0.7589271 1.0000000
34.3750000 0.7593246 1.0000000
34.4000000 0.7599802 1.0000000
34.4250000 0.7603801 1.0000000
34.4500000 0.7610329 1.0000000
34.4750000 0.7614356 1.0000000
34.5000000 0.7620854 1.0000000
34.5250000 0.7624909 1.0000000
34.5500000 0.7631377 1.0000000
34.5750000 0.7635461 1.0000000
34.6000000 0.7641896 1.0000000
34.6250000 0.7646011 1.0000000
34.6500000 0.7652414 1.0000000
34.6750000 0.7656559 1.0000000
34.7000000 0.7662928 1.0000000
34.7250000 0.7667107 1.0000000
34.7500000 0.7673440 1.0000000
34.7750000 0.7677652 1.0000000
34.8000000 0.7683950 1.0000000
34.8250000 0.7688196 1.0000000
34.8500000 0.7694457 1.0000000
34.8750000 0.7698739 1.0000000
34.9000000 0.7704961 1.0000000
34.9250000 0.7709280 1.0000000
34.9500000 0.7715463 1.0000000
34.9750000 0.7719819 1.0000000
35.0000000 0.7725963 1.0000000
35.0250000 0.7730357 1.0000000
35.0500000 0.7736460 1.0000000
35.0750000 0.7740893 1.0000000
35.1000000 0.7746954 1.0000000
35.1250000 0.7751427 1.0000000
35.1500000 0.7757447 1.0000000
35.1750000 0.7761960 1.0000000
35.2000000 0.7767936 1.0000000
35.2250000 0.7772491 1.0000000
35.2500000 0.7778424 1.0000000
35.2750000 0.7783020 1.0000000
35.3000000 0.7788909 1.0000000
35.3250000 0.7793547 1.0000000
35.3500000 0.7799392 1.0000000
35.3750000 0.7804073 1.0000000
35.4000000 0.7809872 1.0000000
35.4250000 0.7814597 1.0000000
35.4500000 0.7820351 1.0000000
35.4750000 0.7825118 1.0000000
35.5000000 0.7830827 1.0000000
35.5250000 0.7835638 1.0000000
35.5500000 0.7841300 1.0000000
35.5750000 0.7846156 1.0000000
35.6000000 0.7851772 1.0000000
35.6250000 0.7856672 1.0000000
35.6500000 0.7862241 1.0000000
35.6750000 0.7867187 1.0000000
35.7000000 0.7872708 1.0000000
35.7250000 0.7877699 1.0000000
35.7500000 0.7883173 1.0000000
35.7750000 0.7888209 1.0000000
35.8000000 0.7893636 1.0000000
35.8250000 0.7898717 1.0000000
35.8500000 0.7904097 1.0000000
35.8750000 0.7909223 1.0000000
35.9000000 0.7914556 1.0000000
35.9250000 0.7919727 1.0000000
35.9500000 0.7925013 1.0000000
35.9750000 0.7930228 1.0000000
36.0000000 0.7935467 1.0000000
36.0250000 0.7940728 1.0000000
36.0500000 0.7945920 1.0000000
36.0750000 0.7951225 1.0000000
36.1000000 0.7956371 1.0000000
36.1250000 0.7961720 1.0000000
36.1500000 0.7966820 1.0000000
36.1750000 0.7972213 1.0000000
36.2000000 0.7977266 1.0000000
36.2250000 0.7982704 1.0000000
36.2500000 0.7987711 1.0000000
36.2750000 0.7993192 1.0000000
36.3000000 0.7998154 1.0000000
36.3250000 0.8003679 1.0000000
36.3500000 0.8008596 1.0000000
36.3750000 0.8014162 1.0000000
36.4000000 0.8019035 1.0000000
36.4250000 0.8024644 1.0000000
36.4500000 0.8029472 1.0000000
36.4750000 0.8035123 1.0000000
36.5000000 0.8039908 1.0000000
36.5250000 0.8045599 1.0000000
36.5500000 0.8050342 1.0000000
36.5750000 0.8056073 1.0000000
36.6000000 0.8060774 1.0000000
36.6250000 0.8066545 1.0000000
36.6500000 0.8071204 1.0000000
36.6750000 0.8077014 1.0000000
36.7000000 0.8081633 1.0000000
36.7250000 0.8087481 1.0000000
36.7500000 0.8092060 1.0000000
36.7750000 0.8097945 1.0000000
36.8000000 0.8102485 1.0000000
36.8250000 0.8108407 1.0000000
36.8500000 0.8112909 1.0000000
36.8750000 0.8118866 1.0000000
36.9000000 0.8123330 1.0000000
36.9250000 0.8129323 1.0000000
36.9500000 0.8133751 1.0000000
36.9750000 0.8139777 1.0000000
37.0000000 0.8144169 1.0000000
37.0250000 0.8150228 1.0000000
37.0500000 0.8154586 1.0000000
37.0750000 0.8160677 1.0000000
37.1000000 0.8165001 1.0000000
37.1250000 0.8171123 1.0000000
37.1500000 0.8175415 1.0000000
37.1750000 0.8181566 1.0000000
37.2000000 0.8185827 1.0000000
37.2250000 0.8192007 1.0000000
37.2500000 0.8196238 1.0000000
37.2750000 0.8202445 1.0000000
37.3000000 0.8206647 1.0000000
37.3250000 0.8212880 1.0000000
37.3500000 0.8217055 1.0000000
37.3750000 0.8223313 1.0000000
37.4000000 0.8227460 1.0000000
37.4250000 0.8233742 1.0000000
37.4500000 0.8237865 1.0000000
37.4750000 0.8244170 1.0000000
37.5000000 0.8248268 1.0000000
37.5250000 0.8254594 1.0000000
37.5500000 0.8258669 1.0000000
37.5750000 0.8265015 1.0000000
37.6000000 0.8269069 1.0000000
37.6250000 0.8275434 1.0000000
37.6500000 0.8279468 1.0000000
37.6750000 0.8285850 1.0000000
37.7000000 0.8289865 1.0000000
37.7250000 0.8296263 1.0000000
37.7500000 0.8300260 1.0000000
37.7750000 0.8306673 1.0000000
37.8000000 0.8310654 1.0000000
37.8250000 0.8317081 1.0000000
37.8500000 0.8321047 1.0000000
37.8750000 0.8327485 1.0000000
37.9000000 0.8331438 1.0000000
37.9250000 0.8337887 1.0000000
37.9500000 0.8341827 1.0000000
37.9750000 0.8348286 1.0000000
38.0000000 0.8352215 1.0000000
38.0250000 0.8358682 1.0000000
38.0500000 0.8362602 1.0000000
38.0750000 0.8369075 1.0000000
