#data for Fig. 3(a)
#rms dynamics for effective model. See SM for more details.

#Parameters: J_perp = 5t, J_parallel = 0.

#tau: evolution time

#Delta_rms: root-mean-square of Delta = (x1 - x2)/2
#Delta_std: standard error on Delta_rms estimated from sampling 

#X_rms: root-mean-square of X = (x1 + x2)/2
#norm: norm of wave function (should be 1 always)

tau 	  X_rms	 	 norm
37.5750000 10.8589928 1.0000000
37.6000000 10.8618895 1.0000000
37.6250000 10.8647873 1.0000000
37.6500000 10.8676863 1.0000000
37.6750000 10.8705866 1.0000000
37.7000000 10.8734883 1.0000000
37.7250000 10.8763914 1.0000000
37.7500000 10.8792958 1.0000000
37.7750000 10.8822017 1.0000000
37.8000000 10.8851088 1.0000000
37.8250000 10.8880173 1.0000000
37.8500000 10.8909270 1.0000000
37.8750000 10.8938379 1.0000000
37.9000000 10.8967497 1.0000000
37.9250000 10.8996625 1.0000000
37.9500000 10.9025760 1.0000000
37.9750000 10.9054901 1.0000000
38.0000000 10.9084047 1.0000000
38.0250000 10.9113196 1.0000000
38.0500000 10.9142345 1.0000000
38.0750000 10.9171494 1.0000000
38.1000000 10.9200640 1.0000000
38.1250000 10.9229782 1.0000000
38.1500000 10.9258916 1.0000000
38.1750000 10.9288043 1.0000000
38.2000000 10.9317158 1.0000000
38.2250000 10.9346262 1.0000000
38.2500000 10.9375351 1.0000000
38.2750000 10.9404424 1.0000000
38.3000000 10.9433479 1.0000000
38.3250000 10.9462515 1.0000000
38.3500000 10.9491530 1.0000000
38.3750000 10.9520522 1.0000000
38.4000000 10.9549490 1.0000000
38.4250000 10.9578432 1.0000000
38.4500000 10.9607349 1.0000000
38.4750000 10.9636237 1.0000000
38.5000000 10.9665096 1.0000000
38.5250000 10.9693926 1.0000000
38.5500000 10.9722726 1.0000000
38.5750000 10.9751494 1.0000000
38.6000000 10.9780230 1.0000000
38.6250000 10.9808934 1.0000000
38.6500000 10.9837605 1.0000000
38.6750000 10.9866243 1.0000000
38.7000000 10.9894847 1.0000000
38.7250000 10.9923417 1.0000000
38.7500000 10.9951953 1.0000000
38.7750000 10.9980455 1.0000000
38.8000000 11.0008922 1.0000000
38.8250000 11.0037356 1.0000000
38.8500000 11.0065755 1.0000000
38.8750000 11.0094120 1.0000000
38.9000000 11.0122450 1.0000000
38.9250000 11.0150747 1.0000000
38.9500000 11.0179009 1.0000000
38.9750000 11.0207238 1.0000000
39.0000000 11.0235433 1.0000000
39.0250000 11.0263594 1.0000000
39.0500000 11.0291721 1.0000000
39.0750000 11.0319814 1.0000000
39.1000000 11.0347874 1.0000000
39.1250000 11.0375901 1.0000000
39.1500000 11.0403893 1.0000000
39.1750000 11.0431852 1.0000000
39.2000000 11.0459777 1.0000000
39.2250000 11.0487669 1.0000000
39.2500000 11.0515526 1.0000000
39.2750000 11.0543349 1.0000000
39.3000000 11.0571138 1.0000000
39.3250000 11.0598892 1.0000000
39.3500000 11.0626611 1.0000000
39.3750000 11.0654295 1.0000000
39.4000000 11.0681944 1.0000000
39.4250000 11.0709557 1.0000000
39.4500000 11.0737134 1.0000000
39.4750000 11.0764675 1.0000000
39.5000000 11.0792180 1.0000000
39.5250000 11.0819647 1.0000000
39.5500000 11.0847077 1.0000000
39.5750000 11.0874470 1.0000000
39.6000000 11.0901825 1.0000000
39.6250000 11.0929142 1.0000000
39.6500000 11.0956422 1.0000000
39.6750000 11.0983663 1.0000000
39.7000000 11.1010866 1.0000000
39.7250000 11.1038031 1.0000000
39.7500000 11.1065157 1.0000000
39.7750000 11.1092246 1.0000000
39.8000000 11.1119298 1.0000000
39.8250000 11.1146312 1.0000000
39.8500000 11.1173288 1.0000000
39.8750000 11.1200229 1.0000000
39.9000000 11.1227133 1.0000000
39.9250000 11.1254003 1.0000000
39.9500000 11.1280837 1.0000000
39.9750000 11.1307638 1.0000000
40.0000000 11.1334406 1.0000000
40.0250000 11.1361141 1.0000000
40.0500000 11.1387846 1.0000000
40.0750000 11.1414521 1.0000000
40.1000000 11.1441166 1.0000000
40.1250000 11.1467784 1.0000000
40.1500000 11.1494375 1.0000000
40.1750000 11.1520939 1.0000000
40.2000000 11.1547480 1.0000000
40.2250000 11.1573996 1.0000000
40.2500000 11.1600490 1.0000000
40.2750000 11.1626963 1.0000000
40.3000000 11.1653414 1.0000000
40.3250000 11.1679846 1.0000000
40.3500000 11.1706258 1.0000000
40.3750000 11.1732652 1.0000000
40.4000000 11.1759027 1.0000000
40.4250000 11.1785385 1.0000000
40.4500000 11.1811725 1.0000000
40.4750000 11.1838047 1.0000000
40.5000000 11.1864352 1.0000000
40.5250000 11.1890639 1.0000000
40.5500000 11.1916908 1.0000000
40.5750000 11.1943158 1.0000000
40.6000000 11.1969388 1.0000000
40.6250000 11.1995599 1.0000000
40.6500000 11.2021788 1.0000000
40.6750000 11.2047954 1.0000000
40.7000000 11.2074097 1.0000000
40.7250000 11.2100214 1.0000000
40.7500000 11.2126305 1.0000000
40.7750000 11.2152368 1.0000000
40.8000000 11.2178400 1.0000000
40.8250000 11.2204401 1.0000000
40.8500000 11.2230368 1.0000000
40.8750000 11.2256300 1.0000000
40.9000000 11.2282195 1.0000000
40.9250000 11.2308050 1.0000000
40.9500000 11.2333864 1.0000000
40.9750000 11.2359636 1.0000000
41.0000000 11.2385363 1.0000000
41.0250000 11.2411043 1.0000000
41.0500000 11.2436675 1.0000000
41.0750000 11.2462258 1.0000000
41.1000000 11.2487789 1.0000000
41.1250000 11.2513268 1.0000000
41.1500000 11.2538694 1.0000000
41.1750000 11.2564064 1.0000000
41.2000000 11.2589379 1.0000000
41.2250000 11.2614637 1.0000000
41.2500000 11.2639837 1.0000000
41.2750000 11.2664980 1.0000000
41.3000000 11.2690063 1.0000000
41.3250000 11.2715088 1.0000000
41.3500000 11.2740054 1.0000000
41.3750000 11.2764961 1.0000000
41.4000000 11.2789808 1.0000000
41.4250000 11.2814597 1.0000000
41.4500000 11.2839327 1.0000000
41.4750000 11.2863998 1.0000000
41.5000000 11.2888611 1.0000000
41.5250000 11.2913167 1.0000000
41.5500000 11.2937666 1.0000000
41.5750000 11.2962109 1.0000000
41.6000000 11.2986496 1.0000000
41.6250000 11.3010829 1.0000000
41.6500000 11.3035108 1.0000000
41.6750000 11.3059334 1.0000000
41.7000000 11.3083508 1.0000000
41.7250000 11.3107631 1.0000000
41.7500000 11.3131704 1.0000000
41.7750000 11.3155728 1.0000000
41.8000000 11.3179705 1.0000000
41.8250000 11.3203634 1.0000000
41.8500000 11.3227519 1.0000000
41.8750000 11.3251359 1.0000000
41.9000000 11.3275157 1.0000000
41.9250000 11.3298913 1.0000000
41.9500000 11.3322629 1.0000000
41.9750000 11.3346307 1.0000000
42.0000000 11.3369947 1.0000000
42.0250000 11.3393551 1.0000000
42.0500000 11.3417122 1.0000000
42.0750000 11.3440660 1.0000000
42.1000000 11.3464167 1.0000000
42.1250000 11.3487644 1.0000000
42.1500000 11.3511094 1.0000000
42.1750000 11.3534518 1.0000000
42.2000000 11.3557918 1.0000000
42.2250000 11.3581296 1.0000000
42.2500000 11.3604652 1.0000000
42.2750000 11.3627990 1.0000000
42.3000000 11.3651310 1.0000000
42.3250000 11.3674614 1.0000000
42.3500000 11.3697904 1.0000000
42.3750000 11.3721181 1.0000000
42.4000000 11.3744447 1.0000000
42.4250000 11.3767702 1.0000000
42.4500000 11.3790949 1.0000000
42.4750000 11.3814188 1.0000000
42.5000000 11.3837420 1.0000000
42.5250000 11.3860647 1.0000000
42.5500000 11.3883868 1.0000000
42.5750000 11.3907084 1.0000000
42.6000000 11.3930296 1.0000000
42.6250000 11.3953505 1.0000000
42.6500000 11.3976709 1.0000000
42.6750000 11.3999910 1.0000000
42.7000000 11.4023108 1.0000000
42.7250000 11.4046301 1.0000000
42.7500000 11.4069489 1.0000000
42.7750000 11.4092673 1.0000000
42.8000000 11.4115851 1.0000000
42.8250000 11.4139022 1.0000000
42.8500000 11.4162187 1.0000000
42.8750000 11.4185344 1.0000000
42.9000000 11.4208491 1.0000000
42.9250000 11.4231630 1.0000000
42.9500000 11.4254757 1.0000000
42.9750000 11.4277873 1.0000000
43.0000000 11.4300977 1.0000000
43.0250000 11.4324067 1.0000000
43.0500000 11.4347143 1.0000000
43.0750000 11.4370205 1.0000000
43.1000000 11.4393251 1.0000000
43.1250000 11.4416281 1.0000000
43.1500000 11.4439294 1.0000000
43.1750000 11.4462291 1.0000000
43.2000000 11.4485270 1.0000000
43.2250000 11.4508233 1.0000000
43.2500000 11.4531178 1.0000000
43.2750000 11.4554106 1.0000000
43.3000000 11.4577018 1.0000000
43.3250000 11.4599913 1.0000000
43.3500000 11.4622793 1.0000000
43.3750000 11.4645657 1.0000000
43.4000000 11.4668506 1.0000000
43.4250000 11.4691342 1.0000000
43.4500000 11.4714165 1.0000000
43.4750000 11.4736976 1.0000000
43.5000000 11.4759775 1.0000000
43.5250000 11.4782565 1.0000000
43.5500000 11.4805345 1.0000000
43.5750000 11.4828118 1.0000000
43.6000000 11.4850883 1.0000000
43.6250000 11.4873642 1.0000000
43.6500000 11.4896396 1.0000000
43.6750000 11.4919146 1.0000000
43.7000000 11.4941893 1.0000000
43.7250000 11.4964638 1.0000000
43.7500000 11.4987381 1.0000000
43.7750000 11.5010124 1.0000000
43.8000000 11.5032867 1.0000000
43.8250000 11.5055610 1.0000000
43.8500000 11.5078355 1.0000000
43.8750000 11.5101102 1.0000000
43.9000000 11.5123852 1.0000000
43.9250000 11.5146604 1.0000000
43.9500000 11.5169361 1.0000000
43.9750000 11.5192121 1.0000000
44.0000000 11.5214886 1.0000000
44.0250000 11.5237655 1.0000000
44.0500000 11.5260430 1.0000000
44.0750000 11.5283211 1.0000000
44.1000000 11.5305997 1.0000000
44.1250000 11.5328790 1.0000000
44.1500000 11.5351590 1.0000000
44.1750000 11.5374398 1.0000000
44.2000000 11.5397213 1.0000000
44.2250000 11.5420036 1.0000000
44.2500000 11.5442869 1.0000000
44.2750000 11.5465710 1.0000000
44.3000000 11.5488562 1.0000000
44.3250000 11.5511424 1.0000000
44.3500000 11.5534297 1.0000000
44.3750000 11.5557182 1.0000000
44.4000000 11.5580079 1.0000000
44.4250000 11.5602988 1.0000000
44.4500000 11.5625911 1.0000000
44.4750000 11.5648847 1.0000000
44.5000000 11.5671797 1.0000000
44.5250000 11.5694761 1.0000000
44.5500000 11.5717740 1.0000000
44.5750000 11.5740734 1.0000000
44.6000000 11.5763743 1.0000000
44.6250000 11.5786766 1.0000000
44.6500000 11.5809805 1.0000000
44.6750000 11.5832858 1.0000000
44.7000000 11.5855925 1.0000000
44.7250000 11.5879007 1.0000000
44.7500000 11.5902101 1.0000000
44.7750000 11.5925208 1.0000000
44.8000000 11.5948327 1.0000000
44.8250000 11.5971457 1.0000000
44.8500000 11.5994596 1.0000000
44.8750000 11.6017744 1.0000000
44.9000000 11.6040899 1.0000000
44.9250000 11.6064061 1.0000000
44.9500000 11.6087226 1.0000000
44.9750000 11.6110395 1.0000000


45.0000000 11.6133564 1.0000000
50.0000000 12.2174097 1.0000000
100.0000000 15.3564369 1.0000000
150.0000000 17.3781120 1.0000000
200.0000000 18.8520676 1.0000000
250.0000000 20.2446009 1.0000000
300.0000000 21.2880284 1.0000000
350.0000000 22.2551115 1.0000000
400.0000000 23.1898062 1.0000000
450.0000000 23.9833127 1.0000000
500.0000000 24.7286323 1.0000000
550.0000000 25.4010043 1.0000000
600.0000000 25.9748254 1.0000000
650.0000000 26.5145469 1.0000000
700.0000000 27.1147582 1.0000000
750.0000000 27.5967595 1.0000000
800.0000000 28.0909182 1.0000000
850.0000000 28.6357894 1.0000000
900.0000000 29.0937385 1.0000000
950.0000000 29.5563829 1.0000000
1000.0000000 29.9844159 1.0000000
1050.0000000 30.4067079 1.0000000
1100.0000000 30.8100083 1.0000000
1150.0000000 31.2015247 1.0000000
1200.0000000 31.5587032 1.0000000
1250.0000000 31.9251879 1.0000000
1300.0000000 32.2870783 1.0000000
1350.0000000 32.6187233 1.0000000
1400.0000000 32.9341244 1.0000000
1450.0000000 33.2366844 1.0000000
1500.0000000 33.5441074 1.0000000
1550.0000000 33.8697956 1.0000000
1600.0000000 34.1658749 1.0000000
1650.0000000 34.4627601 1.0000000
1700.0000000 34.7155420 1.0000000
1750.0000000 34.9459751 1.0000000
1800.0000000 35.2843265 1.0000000
1850.0000000 35.6345597 1.0000000
1900.0000000 35.8793084 1.0000000
1950.0000000 36.1576647 1.0000000
2000.0000000 36.4040861 1.0000000
2050.0000000 36.6505951 1.0000000
2100.0000000 36.9101426 1.0000000
2150.0000000 37.1664214 1.0000000
2200.0000000 37.3858411 1.0000000
2250.0000000 37.6322783 1.0000000
2300.0000000 37.9354043 1.0000000
2350.0000000 38.2300575 1.0000000
2400.0000000 38.4404379 1.0000000
2450.0000000 38.6641713 1.0000000
2500.0000000 38.8805743 1.0000000
2550.0000000 39.1062207 1.0000000
2600.0000000 39.3194190 1.0000000
2650.0000000 39.5292383 1.0000000
2700.0000000 39.7875166 1.0000000
2750.0000000 39.9928933 1.0000000
2800.0000000 40.2328025 1.0000000
2850.0000000 40.5227917 1.0000000
2900.0000000 40.7863775 1.0000000
2950.0000000 41.0203957 1.0000000
3000.0000000 41.2474516 1.0000000
3050.0000000 41.5165249 1.0000000
3100.0000000 41.7557687 1.0000000
3150.0000000 41.9476759 1.0000000
3200.0000000 42.1263683 1.0000000
3250.0000000 42.3179194 1.0000000
3300.0000000 42.5283709 1.0000000
3350.0000000 42.7719608 1.0000000
3400.0000000 42.9480105 1.0000000
3450.0000000 43.1389224 1.0000000
3500.0000000 43.3435954 1.0000000
3550.0000000 43.5353450 1.0000000
3600.0000000 43.7471455 1.0000000
3650.0000000 43.9182740 1.0000000
3700.0000000 44.1202999 1.0000000
3750.0000000 44.3143028 1.0000000
3800.0000000 44.5023856 1.0000000
3850.0000000 44.6370019 1.0000000
3900.0000000 44.8675683 1.0000000
3950.0000000 45.0141554 1.0000000
4000.0000000 45.1920174 1.0000000
4050.0000000 45.3975411 1.0000000
4100.0000000 45.5885233 1.0000000
4150.0000000 45.7649553 1.0000000
4200.0000000 45.9728602 1.0000000
4250.0000000 46.1341762 1.0000000
4300.0000000 46.3173328 1.0000000
4350.0000000 46.4716740 1.0000000
4400.0000000 46.5931809 1.0000000
4450.0000000 46.7503015 1.0000000
4500.0000000 46.9367336 1.0000000
4550.0000000 47.0875176 1.0000000
4600.0000000 47.2609846 1.0000000
4650.0000000 47.4361492 1.0000000
4700.0000000 47.5809051 1.0000000
4750.0000000 47.7251410 1.0000000
4800.0000000 47.8499133 1.0000000
4850.0000000 47.9657617 1.0000000
4900.0000000 48.1046268 1.0000000
4950.0000000 48.2084600 1.0000000
5000.0000000 48.3284940 1.0000000
5050.0000000 48.4221262 1.0000000
5100.0000000 48.5730670 1.0000000
5150.0000000 48.6855160 1.0000000
5200.0000000 48.8005326 1.0000000
5250.0000000 48.9153607 1.0000000
5300.0000000 49.0623778 1.0000000
5350.0000000 49.1959225 1.0000000
5400.0000000 49.3019190 1.0000000
5450.0000000 49.3602551 1.0000000
5500.0000000 49.4776268 1.0000000
5550.0000000 49.5756966 1.0000000
5600.0000000 49.6680685 1.0000000
5650.0000000 49.7490808 1.0000000
5700.0000000 49.8881744 1.0000000
5750.0000000 50.0084454 1.0000000
5800.0000000 50.1383429 1.0000000
5850.0000000 50.2686815 1.0000000
5900.0000000 50.3748153 1.0000000
5950.0000000 50.4595923 1.0000000
6000.0000000 50.5852614 1.0000000
6050.0000000 50.6851745 1.0000000
6100.0000000 50.7636900 1.0000000
6150.0000000 50.8806229 1.0000000
6200.0000000 50.9433249 1.0000000
6250.0000000 51.0232093 1.0000000
6300.0000000 51.1083423 1.0000000
6350.0000000 51.1729341 1.0000000
6400.0000000 51.2367297 1.0000000
6450.0000000 51.2843702 1.0000000
6500.0000000 51.3522395 1.0000000
6550.0000000 51.4566333 1.0000000
6600.0000000 51.5117054 1.0000000
6650.0000000 51.5918525 1.0000000
6700.0000000 51.6765477 1.0000000
6750.0000000 51.7796503 1.0000000
6800.0000000 51.8697891 1.0000000
6850.0000000 51.9468030 1.0000000
6900.0000000 52.0359570 1.0000000
6950.0000000 52.0928449 1.0000000
7000.0000000 52.1600050 1.0000000
7050.0000000 52.2373686 1.0000000
7100.0000000 52.2909138 1.0000000
7150.0000000 52.3220515 1.0000000
7200.0000000 52.4174959 1.0000000
7250.0000000 52.4949005 1.0000000
7300.0000000 52.5512996 1.0000000
7350.0000000 52.5663156 1.0000000
7400.0000000 52.6442530 1.0000000
7450.0000000 52.7258301 1.0000000
7500.0000000 52.7783510 1.0000000
7550.0000000 52.8499169 1.0000000
7600.0000000 52.8749100 1.0000000
7650.0000000 52.9309172 1.0000000
7700.0000000 52.9683535 1.0000000
7750.0000000 53.0124210 1.0000000
7800.0000000 53.0388930 1.0000000
7850.0000000 53.0638789 1.0000000
7900.0000000 53.1388820 1.0000000
7950.0000000 53.2132788 1.0000000
8000.0000000 53.2326817 1.0000000
8050.0000000 53.2539246 1.0000000
8100.0000000 53.2445865 1.0000000
8150.0000000 53.2581704 1.0000000
8200.0000000 53.2425851 1.0000000
8250.0000000 53.2647195 1.0000000
8300.0000000 53.2958789 1.0000000
8350.0000000 53.2650018 1.0000000
8400.0000000 53.2562129 1.0000000
8450.0000000 53.2768853 1.0000000
8500.0000000 53.3233376 1.0000000
8550.0000000 53.3246492 1.0000000
8600.0000000 53.3358364 1.0000000
8650.0000000 53.3790163 1.0000000
8700.0000000 53.3948615 1.0000000
8750.0000000 53.4177174 1.0000000
8800.0000000 53.4554963 1.0000000
8850.0000000 53.4845178 1.0000000
8900.0000000 53.4994260 1.0000000
8950.0000000 53.4940138 1.0000000
9000.0000000 53.5091576 1.0000000
9050.0000000 53.5303841 1.0000000
9100.0000000 53.5755237 1.0000000
9150.0000000 53.5898114 1.0000000
9200.0000000 53.5805327 1.0000000
9250.0000000 53.6034685 1.0000000
9300.0000000 53.6633978 1.0000000
9350.0000000 53.6944605 1.0000000
9400.0000000 53.7387170 1.0000000
9450.0000000 53.7918719 1.0000000
9500.0000000 53.7877828 1.0000000
9550.0000000 53.7750150 1.0000000
9600.0000000 53.8015806 1.0000000
9650.0000000 53.8513327 1.0000000
9700.0000000 53.8781271 1.0000000
9750.0000000 53.8783186 1.0000000
9800.0000000 53.8688119 1.0000000
9850.0000000 53.8484347 1.0000000
9900.0000000 53.8742248 1.0000000
9950.0000000 53.9229699 1.0000000
10000.0000000 53.9469272 1.0000000
